Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX,^IBEX
Date,,,,,,
2015-08-18 00:00:00+00:00,10897.8896484375,10897.900390625,10952.2001953125,10846.099609375,10878.0,167048400
2015-08-19 00:00:00+00:00,10782.3896484375,10782.400390625,10905.2998046875,10776.7998046875,10843.7001953125,229362100
2015-08-20 00:00:00+00:00,10586.9892578125,10587.0,10797.5,10564.7998046875,10748.2001953125,292081300
2015-08-21 00:00:00+00:00,10271.689453125,10271.7001953125,10576.2001953125,10270.2001953125,10434.400390625,336668200
2015-08-24 00:00:00+00:00,9756.58984375,9756.599609375,10078.0,9502.400390625,9973.7001953125,637103700
2015-08-25 00:00:00+00:00,10115.390625,10115.400390625,10168.099609375,9819.900390625,9880.400390625,448305600
2015-08-26 00:00:00+00:00,9984.490234375,9984.5,10132.900390625,9875.400390625,10005.7998046875,345702900
2015-08-27 00:00:00+00:00,10290.189453125,10290.2001953125,10357.2998046875,10176.2001953125,10229.599609375,332907900
2015-08-28 00:00:00+00:00,10352.8896484375,10352.900390625,10352.900390625,10235.7001953125,10322.7001953125,202082600
2015-08-31 00:00:00+00:00,10258.9892578125,10259.0,10319.099609375,10190.400390625,10297.2001953125,184683800
2015-09-01 00:00:00+00:00,9992.7900390625,9992.7998046875,10148.5,9921.099609375,10136.099609375,286174100
2015-09-02 00:00:00+00:00,9938.2900390625,9938.2998046875,10071.099609375,9855.7998046875,10009.7001953125,278087000
2015-09-03 00:00:00+00:00,10042.390625,10042.400390625,10118.7001953125,9945.900390625,10023.7998046875,311827100
2015-09-04 00:00:00+00:00,9821.7900390625,9821.7998046875,9950.7998046875,9737.900390625,9947.0,325761700
2015-09-07 00:00:00+00:00,9805.390625,9805.400390625,9931.7998046875,9796.599609375,9893.5,170275700
2015-09-08 00:00:00+00:00,9866.1904296875,9866.2001953125,9987.7001953125,9857.599609375,9860.2998046875,222434100
2015-09-09 00:00:00+00:00,10037.7900390625,10037.7998046875,10193.0,10031.099609375,10078.7998046875,263822000
2015-09-10 00:00:00+00:00,9858.990234375,9859.0,9989.7001953125,9840.0,9929.2001953125,260439000
2015-09-11 00:00:00+00:00,9737.890625,9737.900390625,9886.0,9722.7001953125,9877.0,261365400
2015-09-14 00:00:00+00:00,9696.390625,9696.400390625,9836.900390625,9685.599609375,9764.7998046875,213979200
2015-09-15 00:00:00+00:00,9782.490234375,9782.5,9834.7998046875,9620.7001953125,9708.2998046875,275760300
2015-09-16 00:00:00+00:00,9976.7900390625,9976.7998046875,9983.0,9843.0,9869.5,286866000
2015-09-17 00:00:00+00:00,10106.58984375,10106.599609375,10141.7998046875,9988.900390625,10015.0,344891500
2015-09-18 00:00:00+00:00,9847.1904296875,9847.2001953125,10050.2998046875,9801.7001953125,10048.599609375,557110300
2015-09-21 00:00:00+00:00,9856.7900390625,9856.7998046875,9952.0,9820.2998046875,9826.099609375,220604700
2015-09-22 00:00:00+00:00,9550.1904296875,9550.2001953125,9857.7998046875,9528.2001953125,9856.099609375,335148000
2015-09-23 00:00:00+00:00,9474.58984375,9474.599609375,9659.099609375,9463.900390625,9529.0,386536600
2015-09-24 00:00:00+00:00,9291.390625,9291.400390625,9540.2001953125,9231.2998046875,9492.099609375,405846400
2015-09-25 00:00:00+00:00,9519.490234375,9519.5,9575.2998046875,9430.2001953125,9444.2001953125,317510500
2015-09-28 00:00:00+00:00,9394.1904296875,9394.2001953125,9598.599609375,9357.400390625,9500.900390625,284114700
2015-09-29 00:00:00+00:00,9393.890625,9393.900390625,9514.400390625,9264.400390625,9280.400390625,303210600
2015-09-30 00:00:00+00:00,9559.890625,9559.900390625,9606.2998046875,9491.099609375,9580.599609375,277069000
2015-10-01 00:00:00+00:00,9567.2900390625,9567.2998046875,9718.0,9543.7998046875,9668.900390625,273444200
2015-10-02 00:00:00+00:00,9603.58984375,9603.599609375,9688.099609375,9428.7998046875,9650.400390625,280401400
2015-10-05 00:00:00+00:00,9971.2900390625,9971.2998046875,9980.900390625,9731.5,9777.2998046875,332672200
2015-10-06 00:00:00+00:00,10103.2900390625,10103.2998046875,10138.2001953125,9909.5,9996.5,281156000
2015-10-07 00:00:00+00:00,10169.9892578125,10170.0,10289.7998046875,10119.900390625,10176.099609375,369632100
2015-10-08 00:00:00+00:00,10181.189453125,10181.2001953125,10190.2998046875,10063.2001953125,10137.7998046875,300043500
2015-10-09 00:00:00+00:00,10309.5888671875,10309.599609375,10354.099609375,10224.900390625,10279.099609375,365518500
2015-10-12 00:00:00+00:00,10246.3896484375,10246.400390625,10379.0,10208.5,10318.7998046875,222784500
2015-10-13 00:00:00+00:00,10115.2900390625,10115.2998046875,10229.2998046875,10049.7998046875,10227.400390625,259780200
2015-10-14 00:00:00+00:00,10037.58984375,10037.599609375,10129.0,9992.400390625,10065.400390625,253688800
2015-10-15 00:00:00+00:00,10101.6904296875,10101.7001953125,10132.7001953125,10055.099609375,10132.099609375,239299900
2015-10-16 00:00:00+00:00,10231.4892578125,10231.5,10244.0,10153.099609375,10174.900390625,246079200
2015-10-19 00:00:00+00:00,10207.2890625,10207.2998046875,10310.400390625,10164.7001953125,10221.5,186379800
2015-10-20 00:00:00+00:00,10100.58984375,10100.599609375,10217.0,10055.099609375,10196.7998046875,218586200
2015-10-21 00:00:00+00:00,10157.4892578125,10157.5,10188.2998046875,10004.0,10126.099609375,208277800
2015-10-22 00:00:00+00:00,10365.3896484375,10365.400390625,10402.5,10109.5,10130.099609375,272762700
2015-10-23 00:00:00+00:00,10476.2890625,10476.2998046875,10591.900390625,10418.2001953125,10449.7001953125,344634400
2015-10-26 00:00:00+00:00,10478.2890625,10478.2998046875,10517.599609375,10408.599609375,10473.900390625,248738200
2015-10-27 00:00:00+00:00,10322.3896484375,10322.400390625,10458.2001953125,10300.7001953125,10458.2001953125,243678900
2015-10-28 00:00:00+00:00,10421.8896484375,10421.900390625,10440.099609375,10296.7998046875,10321.0,218571200
2015-10-29 00:00:00+00:00,10397.189453125,10397.2001953125,10455.2001953125,10298.099609375,10451.7998046875,254878400
2015-10-30 00:00:00+00:00,10360.689453125,10360.7001953125,10405.7001953125,10258.7001953125,10394.2001953125,294535100
2015-11-02 00:00:00+00:00,10418.189453125,10418.2001953125,10463.5,10259.099609375,10279.2998046875,265782300
2015-11-03 00:00:00+00:00,10465.189453125,10465.2001953125,10465.2001953125,10375.400390625,10398.599609375,284752700
2015-11-04 00:00:00+00:00,10473.4892578125,10473.5,10631.599609375,10454.0,10524.7998046875,308326500
2015-11-05 00:00:00+00:00,10431.189453125,10431.2001953125,10552.7001953125,10385.0,10483.900390625,252121000
2015-11-06 00:00:00+00:00,10453.189453125,10453.2001953125,10500.2998046875,10318.5,10425.7998046875,300129500
2015-11-09 00:00:00+00:00,10325.189453125,10325.2001953125,10476.900390625,10322.900390625,10451.599609375,260461100
2015-11-10 00:00:00+00:00,10336.7890625,10336.7998046875,10376.2998046875,10244.2998046875,10364.0,213290500
2015-11-11 00:00:00+00:00,10377.189453125,10377.2001953125,10463.099609375,10344.2001953125,10345.099609375,205122100
2015-11-12 00:00:00+00:00,10143.9892578125,10144.0,10369.0,10113.400390625,10350.599609375,276463500
2015-11-13 00:00:00+00:00,10111.390625,10111.400390625,10201.2001953125,10012.2998046875,10118.2998046875,229553700
2015-11-16 00:00:00+00:00,10124.4892578125,10124.5,10158.099609375,10005.2001953125,10012.400390625,172141400
2015-11-17 00:00:00+00:00,10363.7890625,10363.7998046875,10376.0,10199.599609375,10214.599609375,246057800
2015-11-18 00:00:00+00:00,10261.0888671875,10261.099609375,10307.400390625,10226.5,10284.0,257182700
2015-11-19 00:00:00+00:00,10354.689453125,10354.7001953125,10408.400390625,10325.7001953125,10340.5,272118200
2015-11-20 00:00:00+00:00,10290.2890625,10290.2998046875,10385.0,10247.599609375,10373.2001953125,231927700
2015-11-23 00:00:00+00:00,10277.3896484375,10277.400390625,10307.7001953125,10206.7998046875,10262.2998046875,184507500
2015-11-24 00:00:00+00:00,10207.189453125,10207.2001953125,10231.2998046875,10045.599609375,10231.2998046875,219025200
2015-11-25 00:00:00+00:00,10227.2890625,10227.2998046875,10247.099609375,10083.099609375,10184.2001953125,418774800
2015-11-26 00:00:00+00:00,10332.2890625,10332.2998046875,10352.900390625,10174.7998046875,10217.2998046875,268316400
2015-11-27 00:00:00+00:00,10310.689453125,10310.7001953125,10390.7001953125,10264.5,10285.7998046875,200143600
2015-11-30 00:00:00+00:00,10386.8896484375,10386.900390625,10430.2998046875,10275.900390625,10299.0,258600500
2015-12-01 00:00:00+00:00,10379.189453125,10379.2001953125,10469.2001953125,10344.900390625,10409.900390625,208114000
2015-12-02 00:00:00+00:00,10341.9892578125,10342.0,10447.0,10323.5,10411.900390625,233402800
2015-12-03 00:00:00+00:00,10092.890625,10092.900390625,10476.599609375,10083.2998046875,10353.400390625,355470500
2015-12-04 00:00:00+00:00,10078.6904296875,10078.7001953125,10131.5,9931.099609375,10046.099609375,289629100
2015-12-07 00:00:00+00:00,10042.390625,10042.400390625,10158.2001953125,10021.900390625,10139.0,219572700
2015-12-08 00:00:00+00:00,9837.08984375,9837.099609375,10031.2001953125,9790.400390625,10029.0,221179300
2015-12-09 00:00:00+00:00,9835.490234375,9835.5,9932.099609375,9713.2001953125,9865.2998046875,250831100
2015-12-10 00:00:00+00:00,9778.6904296875,9778.7001953125,9872.5,9719.400390625,9779.400390625,258205300
2015-12-11 00:00:00+00:00,9630.6904296875,9630.7001953125,9791.599609375,9606.7998046875,9772.900390625,263237400
2015-12-14 00:00:00+00:00,9428.490234375,9428.5,9732.099609375,9428.5,9658.0,273724800
2015-12-15 00:00:00+00:00,9711.58984375,9711.599609375,9747.5,9492.5,9496.2998046875,302446400
2015-12-16 00:00:00+00:00,9710.990234375,9711.0,9817.400390625,9635.7001953125,9762.5,342148400
2015-12-17 00:00:00+00:00,9878.490234375,9878.5,10000.400390625,9850.900390625,9909.099609375,324197600
2015-12-18 00:00:00+00:00,9717.08984375,9717.099609375,9874.2001953125,9644.900390625,9794.099609375,408984200
2015-12-21 00:00:00+00:00,9365.7900390625,9365.7998046875,9558.2001953125,9365.7998046875,9520.5,356508800
2015-12-22 00:00:00+00:00,9415.58984375,9415.599609375,9456.2998046875,9351.7998046875,9451.7998046875,220106900
2015-12-23 00:00:00+00:00,9640.990234375,9641.0,9661.900390625,9503.900390625,9505.599609375,236264000
2015-12-24 00:00:00+00:00,9682.890625,9682.900390625,9706.2001953125,9653.099609375,9663.0,70619000
2015-12-28 00:00:00+00:00,9552.490234375,9552.5,9724.900390625,9533.0,9675.599609375,137892200
2015-12-29 00:00:00+00:00,9670.390625,9670.400390625,9677.7001953125,9606.400390625,9611.7001953125,147769300
2015-12-30 00:00:00+00:00,9641.890625,9641.900390625,9696.400390625,9607.900390625,9650.0,141292900
2015-12-31 00:00:00+00:00,9544.1904296875,9544.2001953125,9615.599609375,9538.7998046875,9604.2001953125,79920900
2016-01-04 00:00:00+00:00,9313.1904296875,9313.2001953125,9440.900390625,9263.7001953125,9429.7998046875,279173100
2016-01-05 00:00:00+00:00,9335.1904296875,9335.2001953125,9446.2001953125,9260.2001953125,9431.5,208637600
2016-01-06 00:00:00+00:00,9197.390625,9197.400390625,9330.2998046875,9122.599609375,9330.2998046875,288658500
2016-01-07 00:00:00+00:00,9059.291015625,9059.2998046875,9103.0,8889.7001953125,8973.7998046875,395763700
2016-01-08 00:00:00+00:00,8909.19140625,8909.2001953125,9138.0,8909.2001953125,9093.2998046875,310720000
2016-01-11 00:00:00+00:00,8886.0908203125,8886.099609375,9022.0,8835.099609375,8849.900390625,301412900
2016-01-12 00:00:00+00:00,8915.3916015625,8915.400390625,9041.5,8818.900390625,8867.900390625,297575500
2016-01-13 00:00:00+00:00,8934.4912109375,8934.5,9074.0,8877.900390625,8998.5,300798700
2016-01-14 00:00:00+00:00,8787.69140625,8787.7001953125,8854.5,8662.2001953125,8852.5,329170700
2016-01-15 00:00:00+00:00,8543.5908203125,8543.599609375,8796.400390625,8491.900390625,8769.400390625,458709500
2016-01-18 00:00:00+00:00,8469.291015625,8469.2998046875,8627.099609375,8427.2998046875,8525.5,281055300
2016-01-19 00:00:00+00:00,8554.8916015625,8554.900390625,8656.900390625,8527.5,8624.2998046875,298446300
2016-01-20 00:00:00+00:00,8281.3916015625,8281.400390625,8398.400390625,8206.0,8390.2001953125,371165600
2016-01-21 00:00:00+00:00,8444.19140625,8444.2001953125,8502.5,8277.099609375,8311.7998046875,358233200
2016-01-22 00:00:00+00:00,8722.8916015625,8722.900390625,8795.7001953125,8565.7001953125,8638.0,374439300
2016-01-25 00:00:00+00:00,8567.69140625,8567.7001953125,8763.2001953125,8525.900390625,8763.2001953125,263311000
2016-01-26 00:00:00+00:00,8692.4912109375,8692.5,8698.0,8402.2998046875,8426.099609375,422229300
2016-01-27 00:00:00+00:00,8740.9912109375,8741.0,8741.0,8608.900390625,8676.099609375,225518600
2016-01-28 00:00:00+00:00,8590.5908203125,8590.599609375,8811.400390625,8516.7998046875,8697.7998046875,354355700
2016-01-29 00:00:00+00:00,8815.791015625,8815.7998046875,8815.7998046875,8671.599609375,8728.2001953125,402067900
2016-02-01 00:00:00+00:00,8788.4912109375,8788.5,8896.5,8718.400390625,8849.2998046875,320614100
2016-02-02 00:00:00+00:00,8528.69140625,8528.7001953125,8772.5,8478.5,8768.0,385374100
2016-02-03 00:00:00+00:00,8314.4912109375,8314.5,8519.7001953125,8180.39990234375,8510.2998046875,432076300
2016-02-04 00:00:00+00:00,8468.0908203125,8468.099609375,8521.7001953125,8287.0,8437.099609375,375804500
2016-02-05 00:00:00+00:00,8499.4912109375,8499.5,8615.0,8411.2998046875,8477.099609375,412587000
2016-02-08 00:00:00+00:00,8122.091796875,8122.10009765625,8540.900390625,8083.39990234375,8537.900390625,352121500
2016-02-09 00:00:00+00:00,7927.59228515625,7927.60009765625,8212.599609375,7862.0,8129.0,484316800
2016-02-10 00:00:00+00:00,8143.69189453125,8143.7001953125,8249.7998046875,7920.89990234375,8013.7998046875,386483800
2016-02-11 00:00:00+00:00,7746.2919921875,7746.2998046875,8047.2998046875,7746.2998046875,8047.2998046875,461010900
2016-02-12 00:00:00+00:00,7920.7919921875,7920.7998046875,7920.7998046875,7771.2001953125,7849.89990234375,385245700
2016-02-15 00:00:00+00:00,8179.19189453125,8179.2001953125,8217.5,8081.39990234375,8133.0,304548800
2016-02-16 00:00:00+00:00,8137.591796875,8137.60009765625,8262.7998046875,8092.0,8262.7998046875,303507100
2016-02-17 00:00:00+00:00,8364.8916015625,8364.900390625,8366.900390625,8140.89990234375,8166.2001953125,324399200
2016-02-18 00:00:00+00:00,8295.3916015625,8295.400390625,8479.599609375,8255.400390625,8420.2998046875,312111600
2016-02-19 00:00:00+00:00,8194.19140625,8194.2001953125,8335.2001953125,8105.0,8284.900390625,312662200
2016-02-22 00:00:00+00:00,8386.9912109375,8387.0,8399.2998046875,8281.7001953125,8290.2998046875,246102900
2016-02-23 00:00:00+00:00,8267.5908203125,8267.599609375,8447.7998046875,8259.0,8345.400390625,270113900
2016-02-24 00:00:00+00:00,8013.69189453125,8013.7001953125,8269.099609375,7968.10009765625,8255.0,307973300
2016-02-25 00:00:00+00:00,8215.5908203125,8215.599609375,8260.2001953125,8103.5,8128.10009765625,258736000
2016-02-26 00:00:00+00:00,8349.19140625,8349.2001953125,8397.7998046875,8265.2001953125,8313.2998046875,321918200
2016-02-29 00:00:00+00:00,8461.3916015625,8461.400390625,8463.400390625,8222.599609375,8291.900390625,295553300
2016-03-01 00:00:00+00:00,8610.9912109375,8611.0,8611.599609375,8423.599609375,8454.599609375,322245900
2016-03-02 00:00:00+00:00,8764.4912109375,8764.5,8778.5,8641.2001953125,8662.2998046875,353541200
2016-03-03 00:00:00+00:00,8766.9912109375,8767.0,8812.0,8692.900390625,8787.900390625,273569500
2016-03-04 00:00:00+00:00,8811.5908203125,8811.599609375,8877.900390625,8734.599609375,8812.599609375,322349700
2016-03-07 00:00:00+00:00,8786.791015625,8786.7998046875,8834.7001953125,8672.7998046875,8785.7001953125,272400400
2016-03-08 00:00:00+00:00,8740.291015625,8740.2998046875,8848.7998046875,8663.2001953125,8736.2998046875,310223700
2016-03-09 00:00:00+00:00,8761.0908203125,8761.099609375,8889.599609375,8741.0,8765.5,315888800
2016-03-10 00:00:00+00:00,8766.8916015625,8766.900390625,9105.7998046875,8730.599609375,8782.0,533686300
2016-03-11 00:00:00+00:00,9090.5908203125,9090.599609375,9101.2998046875,8913.599609375,8930.2998046875,476002100
2016-03-14 00:00:00+00:00,9142.69140625,9142.7001953125,9217.2998046875,9120.099609375,9156.099609375,362896100
2016-03-15 00:00:00+00:00,8988.291015625,8988.2998046875,9122.2001953125,8961.599609375,9099.5,376244300
2016-03-16 00:00:00+00:00,8962.791015625,8962.7998046875,9062.0,8898.599609375,9018.400390625,253937700
2016-03-17 00:00:00+00:00,8978.791015625,8978.7998046875,9071.2001953125,8782.7998046875,9064.900390625,385793800
2016-03-18 00:00:00+00:00,9051.0908203125,9051.099609375,9074.5,8904.7001953125,8995.2998046875,395747100
2016-03-21 00:00:00+00:00,9020.9912109375,9021.0,9138.900390625,8966.5,9006.099609375,182192400
2016-03-22 00:00:00+00:00,8991.9912109375,8992.0,8992.0,8840.400390625,8969.2998046875,216829500
2016-03-23 00:00:00+00:00,8927.0908203125,8927.099609375,9046.0,8880.2001953125,9017.2001953125,186646500
2016-03-24 00:00:00+00:00,8789.791015625,8789.7998046875,8890.7998046875,8781.7001953125,8862.5,209356300
2016-03-29 00:00:00+00:00,8808.291015625,8808.2998046875,8906.5,8751.5,8843.2001953125,235004200
2016-03-30 00:00:00+00:00,8870.19140625,8870.2001953125,8960.7001953125,8856.099609375,8874.400390625,223834700
2016-03-31 00:00:00+00:00,8723.0908203125,8723.099609375,8827.900390625,8698.2998046875,8825.5,318399000
2016-04-01 00:00:00+00:00,8602.291015625,8602.2998046875,8677.2001953125,8531.7998046875,8624.599609375,325370400
2016-04-04 00:00:00+00:00,8597.4912109375,8597.5,8712.900390625,8552.2001953125,8589.2998046875,212417400
2016-04-05 00:00:00+00:00,8387.69140625,8387.7001953125,8491.5,8377.7001953125,8483.7998046875,272827800
2016-04-06 00:00:00+00:00,8398.5908203125,8398.599609375,8468.900390625,8340.2001953125,8398.7998046875,287750100
2016-04-07 00:00:00+00:00,8292.8916015625,8292.900390625,8431.400390625,8256.099609375,8418.2001953125,311341800
2016-04-08 00:00:00+00:00,8427.5908203125,8427.599609375,8462.7998046875,8309.900390625,8309.900390625,297771900
2016-04-11 00:00:00+00:00,8497.5908203125,8497.599609375,8563.400390625,8344.400390625,8413.400390625,270182600
2016-04-12 00:00:00+00:00,8546.291015625,8546.2998046875,8587.900390625,8425.599609375,8519.7998046875,326591700
2016-04-13 00:00:00+00:00,8820.69140625,8820.7001953125,8820.7001953125,8596.099609375,8660.099609375,415148700
2016-04-14 00:00:00+00:00,8861.4912109375,8861.5,8870.900390625,8743.5,8854.0,343392500
2016-04-15 00:00:00+00:00,8850.8916015625,8850.900390625,8886.599609375,8809.2998046875,8855.400390625,275854000
2016-04-18 00:00:00+00:00,8881.5908203125,8881.599609375,8891.5,8674.099609375,8703.400390625,243875900
2016-04-19 00:00:00+00:00,8971.291015625,8971.2998046875,9004.2001953125,8890.2001953125,8914.5,293009300
2016-04-20 00:00:00+00:00,9147.19140625,9147.2001953125,9161.900390625,8940.0,8948.400390625,305434000
2016-04-21 00:00:00+00:00,9197.1904296875,9197.2001953125,9218.7001953125,9120.599609375,9178.5,324423800
2016-04-22 00:00:00+00:00,9232.7900390625,9232.7998046875,9244.400390625,9161.599609375,9183.900390625,299600000
2016-04-25 00:00:00+00:00,9139.9912109375,9140.0,9257.5,9123.7001953125,9225.400390625,232568900
2016-04-26 00:00:00+00:00,9282.990234375,9283.0,9299.5,9162.7001953125,9171.900390625,295440900
2016-04-27 00:00:00+00:00,9332.58984375,9332.599609375,9360.2001953125,9277.0,9306.7001953125,306651800
2016-04-28 00:00:00+00:00,9268.990234375,9269.0,9269.0,9085.5,9227.599609375,353270500
2016-04-29 00:00:00+00:00,9025.69140625,9025.7001953125,9195.900390625,9025.7001953125,9161.400390625,333507900
2016-05-02 00:00:00+00:00,9022.0908203125,9022.099609375,9092.599609375,8980.7998046875,9066.900390625,144920400
2016-05-03 00:00:00+00:00,8764.8916015625,8764.900390625,9015.099609375,8753.7001953125,9009.400390625,297607600
2016-05-04 00:00:00+00:00,8654.291015625,8654.2998046875,8802.2998046875,8648.599609375,8767.7998046875,279480200
2016-05-05 00:00:00+00:00,8689.3916015625,8689.400390625,8792.5,8660.900390625,8698.2001953125,237813300
2016-05-06 00:00:00+00:00,8702.0908203125,8702.099609375,8768.2998046875,8563.900390625,8659.5,266577400
2016-05-09 00:00:00+00:00,8660.791015625,8660.7998046875,8839.7001953125,8643.599609375,8776.099609375,249799400
2016-05-10 00:00:00+00:00,8775.19140625,8775.2001953125,8831.099609375,8711.7998046875,8749.400390625,225696500
2016-05-11 00:00:00+00:00,8663.8916015625,8663.900390625,8793.7001953125,8614.099609375,8773.0,217295500
2016-05-12 00:00:00+00:00,8663.0908203125,8663.099609375,8787.0,8582.2001953125,8629.400390625,247425000
2016-05-13 00:00:00+00:00,8721.4912109375,8721.5,8752.599609375,8596.2998046875,8622.7001953125,211088900
2016-05-16 00:00:00+00:00,8682.0908203125,8682.099609375,8701.599609375,8579.7998046875,8626.400390625,120694400
2016-05-17 00:00:00+00:00,8698.69140625,8698.7001953125,8829.5,8645.7998046875,8743.7001953125,221831300
2016-05-18 00:00:00+00:00,8775.0908203125,8775.099609375,8797.2001953125,8632.7998046875,8647.2998046875,201504000
2016-05-19 00:00:00+00:00,8674.69140625,8674.7001953125,8785.2001953125,8669.599609375,8745.5,245147900
2016-05-20 00:00:00+00:00,8771.19140625,8771.2001953125,8793.7998046875,8713.7998046875,8737.5,172275200
2016-05-23 00:00:00+00:00,8713.9912109375,8714.0,8809.900390625,8677.2998046875,8776.2001953125,181046800
2016-05-24 00:00:00+00:00,8918.0908203125,8918.099609375,8938.7998046875,8670.900390625,8687.2998046875,208850000
2016-05-25 00:00:00+00:00,9124.9912109375,9125.0,9149.2998046875,8982.099609375,8988.5,307936100
2016-05-26 00:00:00+00:00,9079.19140625,9079.2001953125,9101.7998046875,9020.400390625,9074.400390625,383453400
2016-05-27 00:00:00+00:00,9107.291015625,9107.2998046875,9126.2998046875,9026.599609375,9045.400390625,262448800
2016-05-30 00:00:00+00:00,9116.8916015625,9116.900390625,9134.0,9066.5,9110.900390625,119753200
2016-05-31 00:00:00+00:00,9033.9912109375,9034.0,9155.5,9013.2001953125,9130.5,309221200
2016-06-01 00:00:00+00:00,8916.8916015625,8916.900390625,9033.400390625,8880.900390625,9028.2998046875,264047200
2016-06-02 00:00:00+00:00,8957.8916015625,8957.900390625,9056.599609375,8907.5,8918.599609375,316094100
2016-06-03 00:00:00+00:00,8801.5908203125,8801.599609375,9038.400390625,8756.7998046875,9004.2998046875,272779100
2016-06-06 00:00:00+00:00,8823.4912109375,8823.5,8870.900390625,8785.599609375,8810.099609375,180467900
2016-06-07 00:00:00+00:00,8894.4912109375,8894.5,8945.900390625,8865.7998046875,8873.0,208139400
2016-06-08 00:00:00+00:00,8831.3916015625,8831.400390625,8866.900390625,8798.2001953125,8857.900390625,252005700
2016-06-09 00:00:00+00:00,8769.4912109375,8769.5,8832.7001953125,8751.2998046875,8806.7998046875,316748600
2016-06-10 00:00:00+00:00,8490.4912109375,8490.5,8732.599609375,8486.7998046875,8732.2001953125,388954600
2016-06-13 00:00:00+00:00,8303.791015625,8303.7998046875,8424.900390625,8291.5,8388.2001953125,290427500
2016-06-14 00:00:00+00:00,8126.69189453125,8126.7001953125,8270.400390625,8124.7998046875,8238.599609375,342432200
2016-06-15 00:00:00+00:00,8250.791015625,8250.7998046875,8315.7998046875,8193.2998046875,8216.7998046875,322391100
2016-06-16 00:00:00+00:00,8199.8916015625,8199.900390625,8220.599609375,8107.0,8150.7001953125,331333900
2016-06-17 00:00:00+00:00,8361.9912109375,8362.0,8425.2001953125,8278.2998046875,8290.2001953125,472788200
2016-06-20 00:00:00+00:00,8647.0908203125,8647.099609375,8652.099609375,8578.599609375,8592.7001953125,281896800
2016-06-21 00:00:00+00:00,8667.291015625,8667.2998046875,8697.900390625,8607.7001953125,8636.900390625,272659900
2016-06-22 00:00:00+00:00,8701.9912109375,8702.0,8774.2998046875,8605.7001953125,8711.900390625,247584300
2016-06-23 00:00:00+00:00,8885.291015625,8885.2998046875,8912.0,8684.7998046875,8758.900390625,319105900
2016-06-24 00:00:00+00:00,7787.7001953125,7787.7001953125,8328.400390625,7743.39990234375,8263.599609375,108447500
2016-06-27 00:00:00+00:00,7645.5,7645.5,8053.2001953125,7579.7998046875,8001.5,768018900
2016-06-28 00:00:00+00:00,7835.0,7835.0,7916.89990234375,7793.7001953125,7836.7998046875,467336500
2016-06-29 00:00:00+00:00,8105.2998046875,8105.2998046875,8105.2998046875,7935.10009765625,7947.0,407524600
2016-06-30 00:00:00+00:00,8163.2998046875,8163.2998046875,8186.7998046875,7993.89990234375,8081.7001953125,456692600
2016-07-01 00:00:00+00:00,8268.900390625,8268.900390625,8304.400390625,8134.10009765625,8240.099609375,304249300
2016-07-04 00:00:00+00:00,8255.900390625,8255.900390625,8328.099609375,8229.400390625,8302.900390625,216883900
2016-07-05 00:00:00+00:00,8067.60009765625,8067.60009765625,8196.0,8050.39990234375,8176.2001953125,321763000
2016-07-06 00:00:00+00:00,7926.2001953125,7926.2001953125,8040.10009765625,7857.7998046875,8005.7001953125,376839600
2016-07-07 00:00:00+00:00,8008.2001953125,8008.2001953125,8064.39990234375,7966.2998046875,7996.39990234375,269739200
2016-07-08 00:00:00+00:00,8185.89990234375,8185.89990234375,8242.7998046875,7961.2001953125,7985.60009765625,327413800
2016-07-11 00:00:00+00:00,8305.099609375,8305.099609375,8319.7001953125,8168.7001953125,8265.7998046875,245091400
2016-07-12 00:00:00+00:00,8506.0,8506.0,8528.2998046875,8292.599609375,8313.7998046875,376504700
2016-07-13 00:00:00+00:00,8473.900390625,8473.900390625,8580.2998046875,8426.400390625,8471.900390625,384221700
2016-07-14 00:00:00+00:00,8552.2998046875,8552.2998046875,8593.7998046875,8454.2001953125,8563.7001953125,271812400
2016-07-15 00:00:00+00:00,8531.0,8531.0,8582.2998046875,8446.2001953125,8527.2998046875,264729100
2016-07-18 00:00:00+00:00,8524.400390625,8524.400390625,8609.099609375,8446.2998046875,8552.900390625,208110000
2016-07-19 00:00:00+00:00,8485.2001953125,8485.2001953125,8559.0,8439.2998046875,8490.7001953125,221863600
2016-07-20 00:00:00+00:00,8575.5,8575.5,8576.599609375,8470.2998046875,8556.0,228569300
2016-07-21 00:00:00+00:00,8583.599609375,8583.599609375,8620.900390625,8501.0,8589.2998046875,274297800
2016-07-22 00:00:00+00:00,8599.900390625,8599.900390625,8618.900390625,8516.2998046875,8566.2998046875,299865000
2016-07-25 00:00:00+00:00,8575.7001953125,8575.7001953125,8647.599609375,8537.099609375,8605.7001953125,187645100
2016-07-26 00:00:00+00:00,8560.2001953125,8560.2001953125,8587.2998046875,8485.7998046875,8574.5,214209300
2016-07-27 00:00:00+00:00,8661.400390625,8661.400390625,8720.2001953125,8581.599609375,8593.599609375,240186300
2016-07-28 00:00:00+00:00,8479.2001953125,8479.2001953125,8659.099609375,8479.2001953125,8630.0,256587100
2016-07-29 00:00:00+00:00,8587.2001953125,8587.2001953125,8619.0,8505.599609375,8525.099609375,293413200
2016-08-01 00:00:00+00:00,8513.400390625,8513.400390625,8679.099609375,8496.7998046875,8667.5,258295400
